,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Weisse,4.90 %,"{'rtable_Beer_Name', 'rtable_Style', 'rtable_ABV', 'rtable_Brew_Factory_Name'}",0.36652395129203796
15,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,7.40 %,,0.7921569347381592
1,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,18th Street Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name',)",0.6350420117378235
2,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,7venth Sun Brewery,Amber Ale,7.40 %,"('rtable_Brew_Factory_Name',)",0.8640376329421997
3,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Weisse,7.40 %,"('rtable_Style',)",0.8611941337585449
4,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Amber Ale,4.90 %,"('rtable_ABV',)",0.6906116604804993
5,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Amber Ale,7.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.6277614831924438
6,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,18th Street Brewery,Weisse,7.40 %,"('rtable_Beer_Name', 'rtable_Style')",0.6256102919578552
7,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,18th Street Brewery,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_ABV')",0.3841901123523712
8,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,7venth Sun Brewery,Weisse,7.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.8576800227165222
9,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,7venth Sun Brewery,Amber Ale,4.90 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.6839187741279602
10,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,18th Street Brewery,Weisse,4.90 %,"('rtable_Style', 'rtable_ABV')",0.6810845732688904
11,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Weisse,7.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.6182665824890137
12,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,7venth Sun Brewery,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.3765717446804047
13,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,7venth Sun Midnight Moonlight - Blood Orange Mimosa,18th Street Brewery,Weisse,4.90 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.37640342116355896
14,Honey Basil Amber,Rude Hippo Brewing Company,American Amber / Red Ale,7.40 %,Rude Hippo Honey Basil Amber,7venth Sun Brewery,Weisse,4.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.6743081212043762
