,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,label
0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,24-Nov-14,Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,Flight School [ Explicit ],Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"November 24 , 2014",1
1,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Wiz Khalifa,One Love ( Deluxe Version ),"Alternative , Music , Rock , Adult Alternative",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,30-Jun-15,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
2,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,24-Nov-14,Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,Flight School [ Explicit ],Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"November 24 , 2014",1
3,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,24-Nov-14,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"November 24 , 2014",1
4,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Wiz Khalifa,One Love ( Deluxe Version ),"Alternative , Music , Rock , Adult Alternative",Album Only,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,30-Jun-15,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,VHS [ Explicit ],Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
5,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Wiz Khalifa,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,30-Jun-15,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
6,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,24-Nov-14,Missing You ( Feat . Novel ; Continuous Mix Version ),David Guetta,Listen ( Deluxe ),Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"November 24 , 2014",1
7,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Wiz Khalifa,One Love ( Deluxe Version ),"Alternative , Music , Rock , Adult Alternative",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,30-Jun-15,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,VHS [ Explicit ],Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
8,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Album Only,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,21-Aug-09,What I did for Love ( feat . Emeli SandÌ © ),Justin Bieber,Mail On Sunday [ Explicit ],Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
9,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Wiz Khalifa,Listen ( Deluxe Version ),"Alternative , Music , Rock , Adult Alternative",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,30-Jun-15,What I did for Love ( feat . Emeli SandÌ © ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,4:03,"November 24 , 2014",1
