,explanation,type,latency,match,label,row,prediction
0,"{'ltable_Album_Name': 2.0800043399382147e-32, 'ltable_Artist_Name': 3.928897086549961e-32, 'ltable_CopyRight': 2.0029671421627254e-33, 'ltable_Genre': 4.622231866529366e-33, 'ltable_Price': -2.2340787354891936e-32, 'ltable_Released': -8.474091755303838e-32, 'ltable_Song_Name': -1.8488927466117464e-32, 'ltable_Time': -1.6948183510607676e-32, 'ltable_id': -1.0014835710813626e-31, 'rtable_Album_Name': -1.3096323621833204e-32, 'rtable_Artist_Name': 7.241496590896007e-32, 'rtable_CopyRight': -3.331858803789918e-32, 'rtable_Genre': 3.851859888774472e-33, 'rtable_Price': -4.891862058743579e-32, 'rtable_Released': -2.792598419361492e-32, 'rtable_Song_Name': 1.3466694764984595e-32, 'rtable_Time': -2.7781539447785877e-32, 'rtable_id': 6.894829200906304e-32}",mojito,4.010243142000036,0.0,0.0,3505-30346,[0.91916021 0.08083979]
1,"{'ltable_Album_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_Released': 0.0, 'ltable_Song_Name': 0.0, 'ltable_Time': 0.0, 'ltable_id': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Time': 0.0, 'rtable_id': 0.0}",mojito,3.799552020999954,0.0,0.0,5343-47894,[0.89474683 0.10525317]
2,"{'ltable_Album_Name': -0.018064548284236676, 'ltable_Price': 0.08611054566985615, 'ltable_Song_Name': -0.10377215530856551, 'ltable_Time': 0.053054956114793383, 'rtable_CopyRight': -0.07673315894375021, 'rtable_Genre': 0.053640194863645345, 'rtable_Price': 0.07213998910154261, 'rtable_Released': 0.07965098163999122, 'rtable_Song_Name': -0.010619215704002078, 'rtable_Time': 0.24866282580891824}",mojito,2.4553581049999593,1.0,1.0,3354-17643,[0.04223937 0.95776063]
3,"{'ltable_Album_Name': -2.0713733378563267e-11, 'ltable_Artist_Name': -2.3158499792582753e-10, 'ltable_CopyRight': 1.4244192544815645e-12, 'ltable_Genre': -6.379147278449092e-11, 'ltable_Price': 1.7890255051509329e-10, 'ltable_Released': 2.412154252676867e-10, 'ltable_Song_Name': 3.2885281929743343e-12, 'ltable_Time': -7.877178668480192e-10, 'ltable_id': 6.095441791203483e-10, 'rtable_Album_Name': -6.378859771800791e-11, 'rtable_Artist_Name': 1.4745100494815736e-10, 'rtable_CopyRight': 5.558307767174755e-11, 'rtable_Genre': -1.3106167758678504e-10, 'rtable_Price': 2.361927095988822e-10, 'rtable_Released': -7.605289155074761e-11, 'rtable_Song_Name': -5.048163380906336e-11, 'rtable_Time': 9.239510979391539e-10, 'rtable_id': 6.312420260137971e-11}",mojito,3.7439980650001417,0.0,0.0,1268-34910,[0.96639536 0.03360464]
4,"{'ltable_Album_Name': -2.9274135154685985e-32, 'ltable_Artist_Name': 7.479830421513927e-32, 'ltable_CopyRight': -1.8488927466117464e-32, 'ltable_Genre': 1.232595164407831e-32, 'ltable_Price': -1.3096323621833204e-32, 'ltable_Released': -1.355854680848614e-31, 'ltable_Song_Name': -4.622231866529366e-33, 'ltable_Time': 1.0265206603583967e-31, 'ltable_id': 5.585196838722984e-32, 'rtable_Album_Name': 4.930380657631324e-32, 'rtable_Artist_Name': -7.395570986446986e-32, 'rtable_CopyRight': -7.703719777548943e-33, 'rtable_Genre': -3.774822690998982e-32, 'rtable_Price': 6.008901426488176e-32, 'rtable_Released': 2.195560136601449e-32, 'rtable_Song_Name': -2.710308685374037e-32, 'rtable_Time': 1.6717071917281207e-31, 'rtable_id': -1.232595164407831e-31}",mojito,4.049207041000045,0.0,0.0,1176-34919,[0.93897501 0.06102499]
5,"{'ltable_Album_Name': 1.3932204006657075e-10, 'ltable_Artist_Name': -6.934165667042437e-11, 'ltable_CopyRight': 2.845388450149989e-11, 'ltable_Genre': 9.629714046630387e-11, 'ltable_Price': -1.5683353202667064e-11, 'ltable_Released': -3.1536736940993194e-10, 'ltable_Song_Name': 1.1509328731537047e-11, 'ltable_Time': -2.4896717819182823e-10, 'ltable_id': 3.4207777478514494e-10, 'rtable_Album_Name': -2.573868518080368e-11, 'rtable_Artist_Name': -1.4288230075885357e-10, 'rtable_CopyRight': 7.712576801780631e-11, 'rtable_Genre': -3.067860526653748e-12, 'rtable_Price': -9.640634360150534e-10, 'rtable_Released': 1.2118443399071288e-10, 'rtable_Song_Name': 1.437866964032306e-11, 'rtable_Time': 1.6515668437056776e-10, 'rtable_id': 5.896407450541675e-11}",mojito,4.263334527000552,0.0,0.0,1156-28014,[0.95085657 0.04914343]
6,"{'ltable_Album_Name': -1.3866695599588098e-32, 'ltable_Artist_Name': -3.851859888774472e-33, 'ltable_CopyRight': 2.7733391199176196e-32, 'ltable_Genre': -1.348150961071065e-32, 'ltable_Price': -1.6948183510607676e-32, 'ltable_Song_Name': 2.311115933264683e-33, 'ltable_Time': 2.850376317693109e-32, 'ltable_id': -2.1570415377137042e-32, 'rtable_Album_Name': 5.488900341503622e-33, 'rtable_Artist_Name': -2.3496345321524277e-32, 'rtable_CopyRight': 3.0814879110195774e-33, 'rtable_Genre': 9.629649721936179e-33, 'rtable_Price': 3.8518598887744717e-32, 'rtable_Released': -7.896312771987667e-33, 'rtable_Song_Name': -1.1170393677445968e-32, 'rtable_Time': 1.0014835710813626e-32, 'rtable_id': 1.1555579666323415e-31}",mojito,4.214452569999594,0.0,0.0,2718-17189,[0.94980396 0.05019604]
7,"{'ltable_Album_Name': -4.216481690810201e-11, 'ltable_Artist_Name': 4.4602231539782254e-10, 'ltable_CopyRight': 4.3283357074776634e-11, 'ltable_Genre': 1.022789239160613e-10, 'ltable_Price': 5.131190436703985e-10, 'ltable_Released': 2.00476115406713e-11, 'ltable_Song_Name': 3.5209970650642895e-11, 'ltable_Time': -8.787842924543448e-10, 'ltable_id': -4.3180729650926974e-10, 'rtable_Album_Name': -1.0085711135166725e-10, 'rtable_Artist_Name': -5.323587764335967e-10, 'rtable_CopyRight': -4.145054217103447e-10, 'rtable_Genre': -4.248885374802125e-10, 'rtable_Price': 4.3502113821473385e-10, 'rtable_Released': 5.179924621513206e-11, 'rtable_Song_Name': -3.0152286446134314e-11, 'rtable_Time': -1.5801220743480706e-09, 'rtable_id': 1.6131055751881644e-09}",mojito,3.6996117279995815,0.0,0.0,1164-28001,[0.95349334 0.04650666]
8,"{'ltable_Album_Name': -2.7411492801645236e-10, 'ltable_Artist_Name': 6.32788061985908e-11, 'ltable_CopyRight': -2.3028135610331182e-11, 'ltable_Genre': -9.09851788946099e-12, 'ltable_Price': -3.240844295322235e-10, 'ltable_Released': 1.0305893922720565e-10, 'ltable_Song_Name': 2.1942203663555653e-12, 'ltable_Time': 6.254869377259154e-10, 'ltable_id': 3.6842045821685217e-10, 'rtable_Album_Name': -3.029096176995472e-11, 'rtable_Artist_Name': 3.5591364998887115e-10, 'rtable_CopyRight': 1.9380959007097994e-10, 'rtable_Genre': 1.5530324404381385e-10, 'rtable_Price': 5.34540802370877e-10, 'rtable_Released': -4.2484947843438894e-10, 'rtable_Song_Name': -5.612562074219658e-11, 'rtable_Time': 7.747961327718481e-10, 'rtable_id': -1.5111487623999028e-10}",mojito,3.1813099070004682,0.0,0.0,271-53030,[0.93432737 0.06567263]
9,"{'ltable_Album_Name': -4.0884236192064554e-11, 'ltable_Artist_Name': -3.60561234648622e-10, 'ltable_CopyRight': 1.326862956819607e-10, 'ltable_Genre': 2.994731403493791e-11, 'ltable_Price': -5.613908383246481e-10, 'ltable_Released': 1.0834254277426307e-09, 'ltable_Song_Name': -1.0577535994619317e-10, 'ltable_Time': -8.475406253150515e-10, 'ltable_id': -1.1013742208533527e-09, 'rtable_Album_Name': 1.4052834787646402e-10, 'rtable_Artist_Name': -4.372865864225197e-10, 'rtable_CopyRight': 5.217817944131857e-10, 'rtable_Genre': -5.110760517577958e-10, 'rtable_Price': 2.6113981222287126e-10, 'rtable_Released': 9.010026055591133e-11, 'rtable_Song_Name': -1.257148666441052e-10, 'rtable_Time': 3.790585755157367e-09, 'rtable_id': 3.8281399432608236e-10}",mojito,4.159711215999778,0.0,0.0,796-33113,[0.94354228 0.05645772]
