,explanation,type,latency,match,label,row,prediction
0,"{'ltable_ABV': -0.09694398703316118, 'ltable_Beer_Name': -0.4939959775149813, 'ltable_Brew_Factory_Name': -0.11331851407047755, 'ltable_Style': -0.33361688610225654, 'rtable_ABV': -0.04803804627425744, 'rtable_Beer_Name': -0.5143600068100264, 'rtable_Brew_Factory_Name': -0.2217874611514701, 'rtable_Style': -0.10640675142785706}",landmark,2.386876765000011,0.0,0.0,1219-2470,[9.9990535e-01 9.4610819e-05]
1,"{'ltable_ABV': -0.1070625040139881, 'ltable_Beer_Name': -0.2835258821920731, 'ltable_Brew_Factory_Name': -0.3027004914580333, 'ltable_Style': -0.18272941636221965, 'rtable_ABV': -0.1325690573613759, 'rtable_Beer_Name': -0.34014530030255996, 'rtable_Brew_Factory_Name': -0.33828244711614286, 'rtable_Style': -0.31343160479155585}",landmark,2.393962318999911,0.0,0.0,492-1635,[9.9999523e-01 4.7557146e-06]
2,"{'ltable_ABV': -0.14887526596057796, 'ltable_Beer_Name': -0.268572660769889, 'ltable_Brew_Factory_Name': -0.5612018610259174, 'ltable_Style': -0.4517249938911279, 'rtable_ABV': -0.12936823399356606, 'rtable_Beer_Name': -0.3105588704868456, 'rtable_Brew_Factory_Name': -0.2431862837327579, 'rtable_Style': -0.17371604767240456}",landmark,1.990908088000083,0.0,1.0,3917-2224,[9.9997413e-01 2.5871428e-05]
3,"{'ltable_ABV': -0.15195146581707336, 'ltable_Beer_Name': -0.2115844920576742, 'ltable_Brew_Factory_Name': -0.31518330899124175, 'ltable_Style': -0.45676478969358125, 'rtable_ABV': -0.11161171205570773, 'rtable_Beer_Name': -0.1364028754094281, 'rtable_Brew_Factory_Name': -0.49927095602763183, 'rtable_Style': -0.43117873414169894}",landmark,2.0257884579999654,0.0,0.0,2155-2948,[9.9999213e-01 7.9132851e-06]
4,"{'ltable_ABV': -0.1670476119807034, 'ltable_Beer_Name': -0.2578637840871913, 'ltable_Brew_Factory_Name': -0.3524825445317894, 'ltable_Style': -0.2005463534453359, 'rtable_ABV': -0.029357197412885054, 'rtable_Beer_Name': -0.36177633250944036, 'rtable_Brew_Factory_Name': -0.1620281610044219, 'rtable_Style': -0.1075149075972287}",landmark,1.9933871680000266,0.0,1.0,271-1410,[9.9913871e-01 8.6126494e-04]
5,"{'ltable_ABV': -0.13213733879967235, 'ltable_Beer_Name': -0.10975704465340846, 'ltable_Brew_Factory_Name': -0.10364778949822329, 'ltable_Style': -0.2197169430979042, 'rtable_ABV': -0.13346322719494647, 'rtable_Beer_Name': -0.8249431526966826, 'rtable_Brew_Factory_Name': -0.2523856836195029, 'rtable_Style': -0.06899321832481875}",landmark,2.238837025000066,0.0,0.0,3309-716,[9.9991381e-01 8.6235355e-05]
6,"{'ltable_ABV': -0.07954423186669891, 'ltable_Beer_Name': 0.2895077444333051, 'ltable_Brew_Factory_Name': -0.0874422906750735, 'ltable_Style': -0.35074099181904744, 'rtable_ABV': -0.08903643366816544, 'rtable_Beer_Name': -0.9536250850410554, 'rtable_Brew_Factory_Name': -0.4220931542034121, 'rtable_Style': -0.3183031379348575}",landmark,2.197370519999936,0.0,0.0,1024-37,[9.999939e-01 6.114702e-06]
7,"{'ltable_ABV': -0.11118690304470225, 'ltable_Beer_Name': -0.18303619511341276, 'ltable_Brew_Factory_Name': -0.1633948998327665, 'ltable_Style': -0.22232853366999947, 'rtable_ABV': -0.19329141349720502, 'rtable_Beer_Name': -0.41753081073506065, 'rtable_Brew_Factory_Name': -0.6275142316848119, 'rtable_Style': -0.21582973800656272}",landmark,1.8696369279999772,0.0,1.0,1780-685,[9.9999845e-01 1.5781168e-06]
8,"{'ltable_ABV': 0.010134842644056322, 'ltable_Beer_Name': -0.4107296987232177, 'ltable_Brew_Factory_Name': -0.2903599395849171, 'ltable_Style': -0.3511008826777179, 'rtable_ABV': -0.11631170561378569, 'rtable_Beer_Name': -0.46246013992021295, 'rtable_Brew_Factory_Name': -0.4359301762414878, 'rtable_Style': -0.2497268175181654}",landmark,2.1745272670000304,0.0,0.0,1479-1563,[9.9999464e-01 5.4151810e-06]
9,"{'ltable_ABV': -0.12645334358732854, 'ltable_Beer_Name': -0.3276771274889504, 'ltable_Brew_Factory_Name': -0.3998474860324745, 'ltable_Style': -0.22957153678198317, 'rtable_ABV': 0.0026138657088947727, 'rtable_Beer_Name': -0.3660863840940341, 'rtable_Brew_Factory_Name': -0.16273779153077222, 'rtable_Style': -0.44089687283590934}",landmark,2.253185672000086,0.0,0.0,2026-1679,[9.9993324e-01 6.6705135e-05]
