,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Old Devil,Sockeye Grill & Brewery,American Barleywine,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"{'ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV'}",0.016588930040597916
15,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,,0.6941395998001099
1,Old Devil,Portneuf Valley Brewing,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name',)",0.031784195
2,Twisted Stick Amber Ale,Sockeye Grill & Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name',)",0.9882280000000001
3,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style',)",0.9914097
4,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_ABV',)",0.96591514
5,Old Devil,Sockeye Grill & Brewery,American Amber / Red Ale,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')",0.01658893
6,Old Devil,Portneuf Valley Brewing,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style')",0.100680195
7,Old Devil,Portneuf Valley Brewing,American Amber / Red Ale,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_ABV')",0.01658893
8,Twisted Stick Amber Ale,Sockeye Grill & Brewery,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')",0.9600386999999999
9,Twisted Stick Amber Ale,Sockeye Grill & Brewery,American Amber / Red Ale,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')",0.98804665
10,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Barleywine,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Style', 'ltable_ABV')",0.7730602
11,Old Devil,Sockeye Grill & Brewery,American Barleywine,-,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')",0.18262388
12,Old Devil,Sockeye Grill & Brewery,American Amber / Red Ale,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')",0.01658893
13,Old Devil,Portneuf Valley Brewing,American Barleywine,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')",0.40739733
14,Twisted Stick Amber Ale,Sockeye Grill & Brewery,American Barleywine,10.30 %,Sick N Twisted Pleasure Victim Amber Ale,Sick N Twisted Brewing Company,Amber Ale,5.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')",0.9989183
