,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Mateo Loco,Scuttlebutt Brewing Company,/ Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"{'ltable_Beer_Name', 'ltable_Style', 'ltable_ABV', 'ltable_Brew_Factory_Name'}",0.6159453988075256
15,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,,0.022114094346761703
1,Mateo Loco,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name',)",0.714402437210083
2,Double Dragon Imperial Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Brew_Factory_Name',)",0.022558219730854038
3,Double Dragon Imperial Red Ale,Phillips Brewing Company,/ Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Style',)",0.02285442128777504
4,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_ABV',)",0.022825924679636955
5,Mateo Loco,Scuttlebutt Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')",0.7156512141227722
6,Mateo Loco,Phillips Brewing Company,/ Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Style')",0.7303794622421265
7,Mateo Loco,Phillips Brewing Company,American Amber / Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_ABV')",0.7256834506988525
8,Double Dragon Imperial Red Ale,Scuttlebutt Brewing Company,/ Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Brew_Factory_Name', 'ltable_Style')",0.02331298589706421
9,Double Dragon Imperial Red Ale,Scuttlebutt Brewing Company,American Amber / Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')",0.023283706977963448
10,Double Dragon Imperial Red Ale,Phillips Brewing Company,/ Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Style', 'ltable_ABV')",0.0235892441123724
11,Mateo Loco,Scuttlebutt Brewing Company,/ Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')",0.7315494418144226
12,Mateo Loco,Scuttlebutt Brewing Company,American Amber / Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')",0.7268682718276978
13,Mateo Loco,Phillips Brewing Company,/ Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')",0.7413376569747925
14,Double Dragon Imperial Red Ale,Scuttlebutt Brewing Company,/ Red Ale,10.00 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')",0.024061163887381557
