,explanation,type,latency,match,label,row,prediction
0,"{'ltable_CopyRight': 0.06712182606116708, 'ltable_Price': 0.04333678864620193, 'ltable_Song_Name': 0.08220765837692191, 'ltable_id': -0.09996557176895098, 'rtable_Album_Name': 0.02674267159481366, 'rtable_Artist_Name': 0.034387376373503926, 'rtable_Song_Name': 0.10161648856834372, 'rtable_id': 0.008203156832577154}",mojito,0.6747337930000015,1.0,0.0,3505-30346,[0.00267493 0.99732506]
1,"{'ltable_Album_Name': 0.012685269058610489, 'ltable_Price': 0.03250426112983985, 'ltable_Song_Name': 0.01002257831239007, 'ltable_Time': 0.01739729471535045, 'rtable_Album_Name': 0.009692507142448221, 'rtable_CopyRight': 0.011855453366473919, 'rtable_Song_Name': 0.03096093455927386}",mojito,0.691182681000015,1.0,0.0,5343-47894,[5.6669314e-04 9.9943334e-01]
2,"{'ltable_Album_Name': -0.026216078762098267, 'ltable_Artist_Name': -0.030767358549967764, 'ltable_Song_Name': 0.16505837401232112, 'rtable_Album_Name': 0.013607169908552083, 'rtable_Genre': 0.0786032392605728, 'rtable_Price': -0.06156276229193488, 'rtable_Song_Name': 0.023603195899727633}",mojito,0.5178257320000057,1.0,1.0,3354-17643,[8.562212e-04 9.991437e-01]
3,"{'ltable_CopyRight': 0.02458462417894678, 'ltable_Song_Name': 0.050879877838579175, 'rtable_CopyRight': 0.03483493498661909, 'rtable_Price': 0.03279058449822694, 'rtable_Released': 0.012944101830164052, 'rtable_Song_Name': 0.05381989074577221, 'rtable_Time': 0.02083007489532255, 'rtable_id': -0.00552245953506143}",mojito,0.6726283779999562,1.0,0.0,1268-34910,[0.01062789 0.9893721 ]
4,"{'ltable_Album_Name': -1.2032648431162453e-10, 'ltable_Artist_Name': 5.371553200871934e-10, 'ltable_CopyRight': -1.5170380727714775e-11, 'ltable_Genre': -1.246242657913503e-10, 'ltable_Price': 4.731280462127161e-10, 'ltable_Released': 3.7910672919927527e-10, 'ltable_Song_Name': -2.0939138058597204e-11, 'ltable_Time': 5.996406612577458e-10, 'ltable_id': 1.1116090731722762e-09, 'rtable_Album_Name': 6.11823090809572e-11, 'rtable_Artist_Name': -4.6068617221632756e-12, 'rtable_CopyRight': -4.7753829831673674e-11, 'rtable_Genre': -7.06863769058667e-11, 'rtable_Price': 2.0499462020008055e-10, 'rtable_Released': 2.778367092672654e-10, 'rtable_Song_Name': 2.8209177823563812e-11, 'rtable_Time': -9.068262128409008e-10, 'rtable_id': -1.5643815696672686e-09}",mojito,1.2004117930000007,0.0,0.0,1176-34919,[0.88902396 0.11097607]
5,"{'ltable_Album_Name': -0.0354624353326886, 'ltable_CopyRight': 0.014188978670520928, 'ltable_Genre': 0.05491047382695815, 'ltable_Song_Name': 0.05616960837157096, 'rtable_Album_Name': 0.0938956493169126, 'rtable_Artist_Name': 0.08440328868247597, 'rtable_CopyRight': 0.08323030764947058, 'rtable_Genre': -0.09458176796724393, 'rtable_Released': -0.03393256750107626, 'rtable_Song_Name': -0.06311195399498463}",mojito,0.8174257530000091,1.0,0.0,1156-28014,[0.27513328 0.72486675]
6,"{'ltable_Album_Name': 0.01968902426717206, 'ltable_CopyRight': 0.07437425421878774, 'ltable_Song_Name': 0.0474113323230777, 'rtable_Album_Name': 0.025042121929302393, 'rtable_Artist_Name': 0.015596881267772589, 'rtable_CopyRight': 0.026624405739327107, 'rtable_Genre': -0.06156247545132521, 'rtable_Released': 0.0015093132927838475, 'rtable_Song_Name': 0.03757796158575763}",mojito,0.6265935460000378,1.0,0.0,2718-17189,[0.00179556 0.99820447]
7,"{'ltable_Album_Name': 0.10388686573835011, 'ltable_CopyRight': -0.007240158298042636, 'ltable_Genre': 0.03352340403280579, 'ltable_Song_Name': 0.05899811555307295, 'rtable_CopyRight': -0.08420830239347715, 'rtable_Genre': -0.11948733433433396, 'rtable_Song_Name': -0.017676844418139687, 'rtable_id': -0.047821486294439615}",mojito,0.7469194340000058,1.0,0.0,1164-28001,[0.15176083 0.8482392 ]
8,"{'ltable_Artist_Name': 0.012925106267649783, 'ltable_Genre': 0.12800229184755121, 'ltable_Song_Name': 0.09300164433458687, 'rtable_Artist_Name': 0.08315090460702174, 'rtable_CopyRight': -0.015738767253664313, 'rtable_Genre': -0.13344252270951704, 'rtable_Price': -0.023118555964776348, 'rtable_Song_Name': -0.07467361547683594}",mojito,0.5765390080000543,1.0,0.0,271-53030,[0.21067213 0.78932786]
9,"{'ltable_Album_Name': 0.01019155266941903, 'ltable_Artist_Name': -0.04342070544219407, 'ltable_Price': -0.045762729127746204, 'ltable_Song_Name': -0.12990805115587215, 'ltable_Time': -0.058067141942389155, 'ltable_id': 0.08779107970825538, 'rtable_Album_Name': -0.07354370575019656, 'rtable_Price': -0.04694586577511589, 'rtable_Released': 0.0832645557026091, 'rtable_Song_Name': 0.25096103385335394, 'rtable_Time': -0.04699499651736644}",mojito,0.6713449110000056,1.0,0.0,796-33113,[0.05036369 0.94963634]
