,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,"{'rtable_Beer_Name', 'rtable_Style', 'rtable_ABV', 'rtable_Brew_Factory_Name'}",0.9195298552513123
15,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,Amber Ale,4.90 %,,0.05017431080341339
1,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Heavy Seas Brewing Company,Amber Ale,4.90 %,"('rtable_Beer_Name',)",0.9372454881668092
2,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Bier Kaffee Aqula,Amber Ale,4.90 %,"('rtable_Brew_Factory_Name',)",0.059522189199924476
3,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,American Amber / Red Ale,4.90 %,"('rtable_Style',)",0.04390699416399002
4,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,Amber Ale,4.50 %,"('rtable_ABV',)",0.07543471455574036
5,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Bier Kaffee Aqula,Amber Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.9509025812149048
6,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Heavy Seas Brewing Company,American Amber / Red Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Style')",0.9202558398246764
7,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Heavy Seas Brewing Company,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_ABV')",0.9692252874374391
8,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.05244499444961548
9,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Bier Kaffee Aqula,Amber Ale,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.08989375829696655
10,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Heavy Seas Brewing Company,American Amber / Red Ale,4.50 %,"('rtable_Style', 'rtable_ABV')",0.06646502763032912
11,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Bier Kaffee Aqula,American Amber / Red Ale,4.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.937165915966034
12,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Bier Kaffee Aqula,Amber Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.9761902689933776
13,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Aqula,Heavy Seas Brewing Company,American Amber / Red Ale,4.50 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.9599867463111876
14,Aqula American Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,Heavy Seas Desert Island Series American Honey Amber Ale,Bier Kaffee Aqula,American Amber / Red Ale,4.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.07930418848991394
