,explanation,type,latency,match,label,row,prediction
0,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.214568829978816,0.0,0.0,492-1635,[9.99604876e-01 3.95124458e-04]
1,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.254967867047526,1.0,1.0,3917-2224,[0.03485423 0.96514577]
2,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.159086161060259,1.0,1.0,271-1410,[0.15661526 0.84338474]
3,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,7.970632271026261,0.0,0.0,3309-716,[9.99347996e-01 6.52003568e-04]
4,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.218279311899096,0.0,0.0,1024-37,[0.99762032 0.00237968]
5,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.316456223954447,1.0,1.0,1780-685,[0.0506534 0.9493466]
6,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.189486796036363,0.0,0.0,1479-1563,[0.99824529 0.00175471]
7,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.295575113967061,0.0,0.0,2026-1679,[9.99557145e-01 4.42855206e-04]
8,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.042476407019421,0.0,0.0,525-433,[0.99820141 0.00179859]
9,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.078696820070036,1.0,0.0,4068-2374,[0.08392847 0.91607153]
10,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.255326692014933,0.0,0.0,4203-2425,[0.99827506 0.00172494]
11,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.460614937008359,0.0,0.0,2572-221,[0.9977234 0.0022766]
12,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,8.449897502898239,0.0,0.0,200-559,[0.98028374 0.01971626]
13,"{'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'ltable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0, 'rtable_ABV': 0.0}",shap,7.898825373034924,0.0,0.0,3963-63,[9.99649623e-01 3.50377144e-04]
