,explanation,type,latency,match,label,row,prediction
0,"{'ltable_ABV': -4.1722929876690987e-13, 'ltable_Beer_Name': 1.031758876046624e-12, 'ltable_Brew_Factory_Name': -1.0158754012895498e-12, 'ltable_Style': 2.039912483296678e-12, 'rtable_ABV': 2.0125985178334317e-12, 'rtable_Beer_Name': -1.2431902051606284e-12, 'rtable_Brew_Factory_Name': 9.325877723259617e-13, 'rtable_Style': 7.237240201355263e-13}",landmark,19.389362499001436,0.0,0.0,492-1635,[9.99604876e-01 3.95124458e-04]
1,"{'ltable_ABV': 0.0, 'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'rtable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0}",landmark,18.089894140022807,1.0,1.0,3917-2224,[0.03485423 0.96514577]
2,"{'ltable_ABV': 2.061116077640317e-31, 'ltable_Beer_Name': 1.4587886220901752e-31, 'ltable_Brew_Factory_Name': 1.3469185768868166e-31, 'ltable_Style': 1.7458014267982946e-31, 'rtable_ABV': -1.1701463241411644e-31, 'rtable_Beer_Name': 5.638829824786899e-32, 'rtable_Brew_Factory_Name': -1.9414402104291986e-31, 'rtable_Style': 9.983210981728166e-32}",landmark,18.45059789600782,1.0,1.0,271-1410,[0.15661526 0.84338474]
3,"{'ltable_ABV': 1.4458326745700566e-34, 'ltable_Beer_Name': 3.350464766420153e-34, 'ltable_Brew_Factory_Name': -2.017756570898083e-34, 'ltable_Style': -6.348196700805778e-35, 'rtable_ABV': 1.274346170228773e-35, 'rtable_Beer_Name': 8.51164627880241e-35, 'rtable_Brew_Factory_Name': -5.768281404012842e-35, 'rtable_Style': 1.2633104876026618e-34}",landmark,19.77468141692225,0.0,0.0,3309-716,[9.99347996e-01 6.52003568e-04]
4,"{'ltable_ABV': -1.155152292447933e-11, 'ltable_Beer_Name': 5.3742204066982087e-11, 'ltable_Brew_Factory_Name': -5.900031107359235e-12, 'ltable_Style': -2.690307106726158e-11, 'rtable_ABV': -1.2282503784571579e-11, 'rtable_Beer_Name': -8.78164057514335e-12, 'rtable_Brew_Factory_Name': -2.5261507944730325e-11, 'rtable_Style': 4.085657118671696e-12}",landmark,18.757633114000782,0.0,0.0,1024-37,[0.99762032 0.00237968]
5,"{'ltable_ABV': 0.0, 'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'rtable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0}",landmark,19.897343988996,1.0,1.0,1780-685,[0.0506534 0.9493466]
6,"{'ltable_ABV': -4.375949077208773e-13, 'ltable_Beer_Name': 8.303130088578688e-13, 'ltable_Brew_Factory_Name': 1.1508542611470976e-12, 'ltable_Style': 1.0456412485475887e-13, 'rtable_ABV': 1.4875611897229757e-13, 'rtable_Beer_Name': 9.241810868749092e-13, 'rtable_Brew_Factory_Name': 1.81792781727409e-12, 'rtable_Style': 6.617995225152706e-13}",landmark,18.32077740097884,0.0,0.0,1479-1563,[0.99824529 0.00175471]
7,"{'ltable_ABV': 0.0, 'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'rtable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0}",landmark,20.644513202947564,0.0,0.0,2026-1679,[9.99557145e-01 4.42855206e-04]
8,"{'ltable_ABV': 0.0, 'ltable_Beer_Name': 0.0, 'ltable_Brew_Factory_Name': 0.0, 'ltable_Style': 0.0, 'rtable_ABV': 0.0, 'rtable_Beer_Name': 0.0, 'rtable_Brew_Factory_Name': 0.0, 'rtable_Style': 0.0}",landmark,18.993909119977616,0.0,0.0,525-433,[0.99820141 0.00179859]
9,"{'ltable_ABV': 1.7240239788143695e-31, 'ltable_Beer_Name': 2.3605235922892143e-31, 'ltable_Brew_Factory_Name': -2.314852425777119e-33, 'ltable_Style': 2.8190472405851157e-32, 'rtable_ABV': 9.672224297081433e-32, 'rtable_Beer_Name': 1.2467354062630734e-31, 'rtable_Brew_Factory_Name': 1.02656575308052e-31, 'rtable_Style': -2.4518447237571963e-31}",landmark,18.630027650971897,1.0,0.0,4068-2374,[0.08392847 0.91607153]
