,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score,label
0,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Funky Buddha Brewery,Amber / Red Ale,9.70 %,"{'rtable_ABV', 'rtable_Beer_Name', 'rtable_Style', 'rtable_Brew_Factory_Name'}",0.6446531414985657,
15,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,6.50 %,,0.00484139658510685,
1,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Big Island Brewhaus,American Strong Ale,6.50 %,"('rtable_Beer_Name',)",0.006635160185396671,
2,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Funky Buddha Brewery,American Strong Ale,6.50 %,"('rtable_Brew_Factory_Name',)",0.0045382678508758545,
3,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,Amber / Red Ale,6.50 %,"('rtable_Style',)",0.011302217841148376,
4,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,American Strong Ale,9.70 %,"('rtable_ABV',)",0.0053893839940428725,
5,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Funky Buddha Brewery,American Strong Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.03857777267694473,
6,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Big Island Brewhaus,Amber / Red Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Style')",0.037578660994768136,
7,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Big Island Brewhaus,American Strong Ale,9.70 %,"('rtable_Beer_Name', 'rtable_ABV')",0.006839095614850521,
8,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Funky Buddha Brewery,Amber / Red Ale,6.50 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.009200155735015871,
9,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Funky Buddha Brewery,American Strong Ale,9.70 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.00464927451685071,
10,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Big Island Brewhaus,Amber / Red Ale,9.70 %,"('rtable_Style', 'rtable_ABV')",0.013613937422633171,
11,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Funky Buddha Brewery,Amber / Red Ale,6.50 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.6347403526306152,
12,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Funky Buddha Brewery,American Strong Ale,9.70 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.044839989393949516,
13,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Clifford 's Big Red Ale,Big Island Brewhaus,Amber / Red Ale,9.70 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.043791450560092926,
14,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Big Island Red Giant Ale,Funky Buddha Brewery,Amber / Red Ale,9.70 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.009703549556434156,
