,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,8.20 %,"{'rtable_ABV', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_Beer_Name'}",0.9800110459327698
15,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,,0.016588930040597916
1,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name',)",0.99985266
2,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Brew_Factory_Name',)",0.01658893
3,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Style',)",0.038891997000000005
4,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,8.20 %,"('rtable_ABV',)",0.03724661
5,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.99961925
6,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Style')",0.9998287
7,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Beer_Name', 'rtable_ABV')",0.99982196
8,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.01658893
9,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.01658893
10,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Style', 'rtable_ABV')",0.01658893
11,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,7.10 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.99961925
12,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.9996056999999999
13,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Dragon Imperial Red Ale,Scuttlebutt Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.99982196
14,Double Dragon Imperial Red Ale,Phillips Brewing Company,American Amber / Red Ale,8.20 %,Scuttlebutt Mateo Loco Imperial Red Ale,Phillips Brewing Co. .,American Strong Ale,8.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.01658893
