,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Barleywine,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"{'ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV'}",0.9800110459327698
15,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,,0.016588930040597916
1,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name',)",0.98962885
2,Bulleit Bourbon Barrel Aged G'Knight,Stone Brewing Co. .,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Brew_Factory_Name',)",0.01658893
3,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Barleywine,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Style',)",0.01658893
4,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_ABV',)",0.01658893
5,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Amber / Red Ale,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')",0.79844093
6,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Oskar Blues Grill & Brew,American Barleywine,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_Style')",0.95978826
7,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Oskar Blues Grill & Brew,American Amber / Red Ale,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_ABV')",0.997297
8,Bulleit Bourbon Barrel Aged G'Knight,Stone Brewing Co. .,American Barleywine,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Brew_Factory_Name', 'ltable_Style')",0.01658893
9,Bulleit Bourbon Barrel Aged G'Knight,Stone Brewing Co. .,American Amber / Red Ale,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Brew_Factory_Name', 'ltable_ABV')",0.01658893
10,Bulleit Bourbon Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Barleywine,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Style', 'ltable_ABV')",0.01658893
11,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Barleywine,8.70 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')",0.3090985
12,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Stone Brewing Co. .,American Amber / Red Ale,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')",0.9856001
13,Guardian Barley Wine Style Ale - Bourbon Barrel Aged,Oskar Blues Grill & Brew,American Barleywine,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')",0.9417404
14,Bulleit Bourbon Barrel Aged G'Knight,Stone Brewing Co. .,American Barleywine,11.20 %,Figure Eight Bourbon Barrel Aged Jumbo Love,Figure Eight Brewing,Barley Wine,-,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')",0.01658893
