,explanation,type,latency,match,label,row,prediction
0,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.9015506820287555,0.0,0.0,3505-30346,[0.99218087 0.00781913]
1,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.893326822086237,0.0,0.0,5343-47894,[0.85587884 0.14412116]
2,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.877277545980178,1.0,1.0,3354-17643,[0.00408071 0.99591929]
3,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.8954289560206234,0.0,0.0,1268-34910,[0.9985408 0.0014592]
4,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.950453706085682,0.0,0.0,1176-34919,[0.99735226 0.00264774]
5,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.837091266061179,0.0,0.0,1156-28014,[0.99588653 0.00411347]
6,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,8.041570048080757,0.0,0.0,2718-17189,[0.93700448 0.06299552]
7,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,8.12149054708425,0.0,0.0,1164-28001,[0.99501722 0.00498278]
8,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,8.035631823935546,0.0,0.0,271-53030,[0.99418734 0.00581266]
9,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,7.91707756195683,1.0,0.0,796-33113,[0.02965784 0.97034216]
