,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score,label
0,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Fixture Brewing Company,Amber Ale,5.90 %,"{'rtable_ABV', 'rtable_Beer_Name', 'rtable_Style', 'rtable_Brew_Factory_Name'}",0.8385760316610337,
15,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,,0.15802396833896637,
1,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('rtable_Beer_Name',)",0.2865404486656189,
2,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Fixture Brewing Company,Spice/Herb/Vegetable,5.20 %,"('rtable_Brew_Factory_Name',)",0.19681274890899655,
3,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Amber Ale,5.20 %,"('rtable_Style',)",0.4026585817337036,
4,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.90 %,"('rtable_ABV',)",0.4232371151447296,
5,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Fixture Brewing Company,Spice/Herb/Vegetable,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.5005425214767456,
6,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Sawdust City Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style')",0.3911032974720001,
7,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.90 %,"('rtable_Beer_Name', 'rtable_ABV')",0.3522028625011444,
8,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Fixture Brewing Company,Amber Ale,5.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.308085560798645,
9,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Fixture Brewing Company,Spice/Herb/Vegetable,5.90 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.28163358569145197,
10,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Amber Ale,5.90 %,"('rtable_Style', 'rtable_ABV')",0.434713214635849,
11,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Fixture Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.5524810552597046,
12,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Fixture Brewing Company,Spice/Herb/Vegetable,5.90 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.4857983589172363,
13,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Ale,Sawdust City Brewing Company,Amber Ale,5.90 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.38980501890182495,
14,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Fixture Brewing Company,Amber Ale,5.90 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.32264241576194763,
