,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,River City Red,River City Brewing Company,American,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"{'ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV'}",0.9354220032691956
15,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,,0.06117797642946243
1,River City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name',)",0.8183651
2,Rocket City Red,River City Brewing Company,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Brew_Factory_Name',)",0.49442545
3,Rocket City Red,Straight To Ale,American,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Style',)",0.2560998
4,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_ABV',)",0.28823665
5,River City Red,River City Brewing Company,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')",0.5918579
6,River City Red,Straight To Ale,American,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_Style')",0.70561653
7,River City Red,Straight To Ale,American Amber / Red Ale,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_ABV')",0.8692849
8,Rocket City Red,River City Brewing Company,American,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Brew_Factory_Name', 'ltable_Style')",0.43767864
9,Rocket City Red,River City Brewing Company,American Amber / Red Ale,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')",0.5023437
10,Rocket City Red,Straight To Ale,American,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Style', 'ltable_ABV')",0.10938061
11,River City Red,River City Brewing Company,American,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')",0.67105806
12,River City Red,River City Brewing Company,American Amber / Red Ale,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')",0.16401936
13,River City Red,Straight To Ale,American,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')",0.23159862
14,Rocket City Red,River City Brewing Company,American,5.60 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')",0.93427974
