,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Stevens Point Brewery,Amber Ale,5.40 %,"{'rtable_ABV', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_Beer_Name'}",0.9354220032691956
15,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,,0.06117797642946243
1,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.20 %,"('rtable_Beer_Name',)",0.092017956
2,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Stevens Point Brewery,Spice/Herb/Vegetable,5.20 %,"('rtable_Brew_Factory_Name',)",0.020743351
3,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Amber Ale,5.20 %,"('rtable_Style',)",0.01658893
4,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.40 %,"('rtable_ABV',)",0.29674120000000004
5,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Stevens Point Brewery,Spice/Herb/Vegetable,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.08961598
6,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Sawdust City Brewing Company,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Style')",0.091657795
7,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Sawdust City Brewing Company,Spice/Herb/Vegetable,5.40 %,"('rtable_Beer_Name', 'rtable_ABV')",0.09423841
8,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Stevens Point Brewery,Amber Ale,5.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.01658893
9,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Stevens Point Brewery,Spice/Herb/Vegetable,5.40 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.024130091
10,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Sawdust City Brewing Company,Amber Ale,5.40 %,"('rtable_Style', 'rtable_ABV')",0.01658893
11,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Stevens Point Brewery,Amber Ale,5.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.74890727
12,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Stevens Point Brewery,Spice/Herb/Vegetable,5.40 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.7050272
13,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Red Planet Red Ale,Sawdust City Brewing Company,Amber Ale,5.40 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.7038833000000001
14,Rocket City Red,Straight To Ale,American Amber / Red Ale,5.00 %,Sawdust City Red Rocket Coffee Spiced Stout,Stevens Point Brewery,Amber Ale,5.40 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.01658893
