,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,label
0,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:03,17-Apr-09,Missing You ( Feat . Novel ; Continuous Mix Version ),Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
1,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Missing You ( Feat . Novel ; Continuous Mix Version ),Wiz Khalifa,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
2,Extra Extra Credit,Wiz Khalifa,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Missing You ( Feat . Novel ; Continuous Mix Version ),Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
3,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Howard Shore,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
4,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
5,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Listen ( Deluxe ),Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
6,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"November 24 , 2014",0
7,Extra Extra Credit,Wiz Khalifa,Flight School,"Dance , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Missing You ( Feat . Novel ; Continuous Mix Version ),Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
8,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Never Say Never - The Remixes,Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"April 17 , 2009",0
9,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,4:03,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,4:03,"September 25 , 2015",0
