,explanation,type,latency,match,label,row,prediction
0,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': -0.07220207149861368, 'ltable_Price': 0.0, 'ltable_CopyRight': -0.01692442555911844, 'ltable_Time': 0.0, 'ltable_Released': -0.032770977290347225, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': -0.1034234108519741, 'rtable_Released': 0.0}",shap,38.01744276692625,0.0,0.0,3505-30346,[0.94669684 0.05330316]
1,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': -0.05625176985748117, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': -0.0972660149354487, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,37.18690223200247,0.0,0.0,5343-47894,[0.87489374 0.12510626]
2,"{'ltable_Song_Name': 0.4032338532805443, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.30323825834318996, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,36.357689940952696,1.0,1.0,3354-17643,[0.01490384 0.98509616]
3,"{'ltable_Song_Name': -0.25379242027178406, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,38.607779951998964,0.0,0.0,1268-34910,[0.97516838 0.02483162]
4,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': -0.05566836992278684, 'ltable_Album_Name': -0.018438394777476774, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': -0.09672384407371284, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': -0.05188556462526331, 'rtable_Released': 0.0}",shap,38.93782995897345,0.0,0.0,1176-34919,[0.94409213 0.05590787]
5,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': -0.1600774817867204, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': -0.0777641823375598, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,40.64678778499365,0.0,0.0,1156-28014,[0.95921762 0.04078238]
6,"{'ltable_Song_Name': -0.22054445954039692, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,39.87089570099488,0.0,0.0,2718-17189,[0.9432987 0.0567013]
7,"{'ltable_Song_Name': -0.11984850637149069, 'ltable_Artist_Name': -0.08213282596785573, 'ltable_Album_Name': 0.0, 'ltable_Genre': -0.04740815429016945, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,37.846451433957554,0.0,0.0,1164-28001,[0.97076544 0.02923456]
8,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': -0.09348159870132808, 'ltable_Album_Name': 0.0, 'ltable_Genre': -0.11147927861660714, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': 0.0, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': 0.0, 'rtable_Released': 0.0}",shap,37.680920710088685,0.0,0.0,271-53030,[0.92633683 0.07366317]
9,"{'ltable_Song_Name': 0.0, 'ltable_Artist_Name': 0.0, 'ltable_Album_Name': 0.0, 'ltable_Genre': 0.0, 'ltable_Price': 0.0, 'ltable_CopyRight': 0.0, 'ltable_Time': -0.1505697090923786, 'ltable_Released': 0.0, 'rtable_Song_Name': 0.0, 'rtable_Artist_Name': 0.0, 'rtable_Album_Name': 0.0, 'rtable_Genre': 0.0, 'rtable_Price': 0.0, 'rtable_CopyRight': 0.0, 'rtable_Time': -0.08265889452770353, 'rtable_Released': 0.0}",shap,37.361659632995725,0.0,0.0,796-33113,[0.95460456 0.04539544]
