,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,label
0,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:03,11-Sep-12,Money Right ( feat . Rick Ross & Brisco ) [ Explicit ],Justin Bieber,Never Say Never - The Remixes,Pop,$ 1.29,2013 Mad Decent,4:03,"February 14 , 2011",1
1,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:03,11-Sep-12,Never Say Never [ feat . Jaden Smith ],Howard Shore,Never Say Never - The Remixes,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
2,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:03,11-Sep-12,My Way ( feat . Monty ) [ Clean ],Justin Bieber,Never Say Never - The Remixes,Soundtracks,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
3,The Woodland Realm ( Extended Version ),Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:03,11-Sep-12,Never Say Never [ feat . Jaden Smith ],Howard Shore,Never Say Never - The Remixes,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
4,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:03,11-Sep-12,My Way ( feat . Monty ) [ Clean ],Justin Bieber,Never Say Never - The Remixes,Soundtracks,$ 0.99,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
5,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:03,11-Sep-12,Money Right ( feat . Rick Ross & Brisco ) [ Explicit ],Justin Bieber,Never Say Never - The Remixes,Pop,$ 1.29,2013 Mad Decent,4:03,"February 14 , 2011",1
6,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Howard Shore,Mail On Sunday ( Deluxe Version ),"Dance , Music , Rock",$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,4:03,nan,What I did for Love ( feat . Emeli SandÌ © ),Justin Bieber,Never Say Never - The Remixes,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
7,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Fetty Wap,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.99,2015 300 Entertainment/RGF Productions,4:03,11-Sep-12,Never Say Never [ feat . Jaden Smith ],David Guetta,Never Say Never - The Remixes,Alternative Rock,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,4:03,"February 14 , 2011",1
8,The Woodland Realm ( Extended Version ),Justin Bieber,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Dance , Music , Rock",$ 1.29,2012 The Island Def Jam Music Group,4:03,11-Sep-12,Never Say Never [ feat . Jaden Smith ],Howard Shore,Never Say Never - The Remixes,Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
9,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],"Dance , Music , Rock",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:03,11-Sep-12,My Way ( feat . Monty ) [ Clean ],Howard Shore,Never Say Never - The Remixes,Soundtracks,$ 0.99,( C ) 2011 The Island Def Jam Music Group,4:03,"February 14 , 2011",1
