,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': 0.06626875020184934, 'ltable_id': 0.14170853632340658, 'ltable_name': 0.11631192661517442, 'rtable_description': 0.0038398462496541225, 'rtable_name': 0.21202725872981357, 'rtable_price': 0.0729911696235464}",mojito,17.667814735999855,1.0,0.0,445-910,[0.02811247 0.97188753]
1,"{'ltable_description': 0.06429442468849418, 'ltable_name': 0.09683077937295763, 'rtable_name': -0.01850187836526347}",mojito,17.42173712800013,1.0,0.0,719-812,[0.02168113 0.97831887]
2,"{'ltable_description': 0.057798238248708146, 'ltable_id': 0.07972788456893189, 'ltable_name': 0.09052941359602977, 'rtable_description': 0.10784388139458703, 'rtable_name': 0.04494200475916409, 'rtable_price': 0.05548741134987011}",mojito,16.340849429999707,1.0,0.0,550-664,[0.18458563 0.81541437]
3,"{'ltable_description': 0.08991514321478475, 'ltable_name': 0.053076191395698864, 'rtable_description': -0.04281974399925497, 'rtable_id': 0.09843816665777871, 'rtable_name': -0.035372411683124945}",mojito,15.838229790999776,1.0,1.0,942-949,[0.49319082 0.50680918]
4,"{'ltable_description': 0.08747624485335259, 'ltable_name': 0.18808196973878283, 'ltable_price': 0.06768789038751423, 'rtable_description': 0.08366428800345299, 'rtable_name': -0.1394719929524199}",mojito,19.88818632499988,1.0,0.0,643-636,[0.02020532 0.97979468]
5,"{'ltable_description': 0.0, 'ltable_id': 0.0, 'ltable_name': 0.0, 'rtable_description': 0.0, 'rtable_id': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",mojito,19.376007912000205,0.0,0.0,495-578,[0.92429794 0.07570206]
6,"{'ltable_description': 0.04297724532877652, 'ltable_id': 0.07012098705880074, 'ltable_name': 0.15353483199114515, 'rtable_name': 0.10087192334345706}",mojito,13.128836339999907,1.0,0.0,994-336,[0.0143199 0.9856801]
7,"{'ltable_description': 0.04903678380655221, 'ltable_id': -0.22797736688065512, 'ltable_name': 0.09594514224379454, 'rtable_id': -0.16817930628057626}",mojito,12.605218471999251,1.0,0.0,808-127,[0.37180114 0.62819886]
8,"{'ltable_description': 0.0, 'ltable_id': 0.0, 'ltable_name': 0.0, 'rtable_description': 0.0, 'rtable_id': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",mojito,17.4242553890017,0.0,0.0,987-980,[0.99794994 0.00205006]
9,"{'ltable_description': 0.03517326423193755, 'ltable_name': 0.13564550091472694, 'rtable_description': 0.07746650926200101, 'rtable_name': -0.09570591064450351}",mojito,13.445961055000225,1.0,0.0,332-237,[0.0586127 0.9413873]
