,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,171.87518323099994,1.0,0.0,445-910,[0.02811247 0.97188753]
1,"{'ltable_description': -2.5605386240103887e-31, 'ltable_name': 7.990142360741442e-32, 'ltable_price': 1.175299494243629e-31, 'rtable_description': -5.697625250643879e-32, 'rtable_name': 2.3010748995147764e-31, 'rtable_price': 1.7189757221150515e-31}",landmark,196.17660342100044,1.0,0.0,719-812,[0.02168113 0.97831887]
2,"{'ltable_description': -4.0276763356632675e-31, 'ltable_name': 9.688517908774197e-32, 'ltable_price': -1.4675059299084743e-31, 'rtable_description': 5.5159554454913364e-31, 'rtable_name': 5.465590461905995e-32, 'rtable_price': 2.952199419608588e-32}",landmark,152.02951333400006,1.0,0.0,550-664,[0.18458563 0.81541437]
3,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,148.35551075700005,1.0,1.0,942-949,[0.49319082 0.50680918]
4,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,180.38386416499998,1.0,0.0,643-636,[0.02020532 0.97979468]
5,"{'ltable_description': -5.1560157995049965e-11, 'ltable_name': -9.383608203302585e-11, 'ltable_price': -1.058175744545038e-10, 'rtable_description': -1.9407360677711787e-10, 'rtable_name': 2.1058000322789753e-10, 'rtable_price': 8.897031324184659e-11}",landmark,170.0273093249998,0.0,0.0,495-578,[0.92429794 0.07570206]
6,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,116.82613712999955,1.0,0.0,994-336,[0.0143199 0.9856801]
7,"{'ltable_description': 2.262065981845565e-31, 'ltable_name': -4.08789847335351e-31, 'ltable_price': 1.1848651121247817e-31, 'rtable_description': -4.9196570879616666e-32, 'rtable_name': 1.6170006040384798e-31, 'rtable_price': 7.327616810603739e-32}",landmark,115.16379473800043,1.0,0.0,808-127,[0.37180114 0.62819886]
8,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,149.5050416260001,0.0,0.0,987-980,[0.99794994 0.00205006]
9,"{'ltable_description': 7.022670502239299e-31, 'ltable_name': -4.097405837598851e-31, 'ltable_price': -4.3190668516810323e-32, 'rtable_description': 1.4636743095268178e-31, 'rtable_name': 1.5158848981611007e-31, 'rtable_price': -1.7240315102196913e-31}",landmark,109.64415334099976,1.0,0.0,332-237,[0.0586127 0.9413873]
