,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Anacapa Brewing Company,Amber Ale,6.20 %,"{'rtable_Beer_Name', 'rtable_Style', 'rtable_ABV', 'rtable_Brew_Factory_Name'}",0.9759828707188368
15,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,,0.020617129281163216
1,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('rtable_Beer_Name',)",0.31898316740989685
2,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Anacapa Brewing Company,American Strong Ale,8.79 %,"('rtable_Brew_Factory_Name',)",0.020094746723771092
3,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,Amber Ale,8.79 %,"('rtable_Style',)",0.026976963505148888
4,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,6.20 %,"('rtable_ABV',)",0.028489569202065468
5,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Anacapa Brewing Company,American Strong Ale,8.79 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.319650799036026
6,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Brannon_s Pub and Brewery,Amber Ale,8.79 %,"('rtable_Beer_Name', 'rtable_Style')",0.39456161856651306
7,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Brannon_s Pub and Brewery,American Strong Ale,6.20 %,"('rtable_Beer_Name', 'rtable_ABV')",0.4306315779685974
8,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Anacapa Brewing Company,Amber Ale,8.79 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.026293225586414337
9,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Anacapa Brewing Company,American Strong Ale,6.20 %,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.02778400294482708
10,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,Amber Ale,6.20 %,"('rtable_Style', 'rtable_ABV')",0.03718297928571701
11,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Anacapa Brewing Company,Amber Ale,8.79 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.39552077651023865
12,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Anacapa Brewing Company,American Strong Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.4320910573005676
13,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Red,Brannon_s Pub and Brewery,Amber Ale,6.20 %,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.5133880376815796
14,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Anacapa Brewing Company,Amber Ale,6.20 %,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.03626542538404465
