,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score
0,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,612 Brew,Spice/Herb/Vegetable,%,"{'rtable_ABV', 'rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_Beer_Name'}",0.016588930040597916
15,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,,0.9789911508560181
1,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,Brannon_s Pub and Brewery,American Strong Ale,8.79 %,"('rtable_Beer_Name',)",0.03854880000000001
2,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,612 Brew,American Strong Ale,8.79 %,"('rtable_Brew_Factory_Name',)",0.9865761000000001
3,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,Spice/Herb/Vegetable,8.79 %,"('rtable_Style',)",0.99795
4,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,American Strong Ale,%,"('rtable_ABV',)",0.93102896
5,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,612 Brew,American Strong Ale,8.79 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')",0.01658893
6,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,Brannon_s Pub and Brewery,Spice/Herb/Vegetable,8.79 %,"('rtable_Beer_Name', 'rtable_Style')",0.01658893
7,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,Brannon_s Pub and Brewery,American Strong Ale,%,"('rtable_Beer_Name', 'rtable_ABV')",0.40181880000000003
8,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,612 Brew,Spice/Herb/Vegetable,8.79 %,"('rtable_Brew_Factory_Name', 'rtable_Style')",0.9284532
9,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,612 Brew,American Strong Ale,%,"('rtable_Brew_Factory_Name', 'rtable_ABV')",0.48584269999999996
10,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,Brannon_s Pub and Brewery,Spice/Herb/Vegetable,%,"('rtable_Style', 'rtable_ABV')",0.7268432
11,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,612 Brew,Spice/Herb/Vegetable,8.79 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_Style')",0.09172515
12,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,612 Brew,American Strong Ale,%,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name', 'rtable_ABV')",0.6050409999999999
13,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,612 Brew Mary Ann,Brannon_s Pub and Brewery,Spice/Herb/Vegetable,%,"('rtable_Beer_Name', 'rtable_Style', 'rtable_ABV')",0.5948385
14,Red Hopper ( Imperial Red Ale ),Black Acre Brewing Co. .,American Amber / Red Ale,6.20 %,Brannon_s Deputation Imperial Red Ale,612 Brew,Spice/Herb/Vegetable,%,"('rtable_Brew_Factory_Name', 'rtable_Style', 'rtable_ABV')",0.9714499
