,explanation,type,latency,match,label,row,prediction
0,"{'ltable_description': 1.2134235952568825e-09, 'ltable_name': -2.2440625215070894e-09, 'ltable_price': 2.53454855449626e-10, 'rtable_description': 2.2028548751912355e-09, 'rtable_name': 3.9893306945279595e-10, 'rtable_price': -5.456578092495985e-10}",landmark,16.56611080700003,0.0,0.0,445-910,[0.96787144 0.03212856]
1,"{'ltable_description': 0.0, 'ltable_name': 0.0, 'ltable_price': 0.0, 'rtable_description': 0.0, 'rtable_name': 0.0, 'rtable_price': 0.0}",landmark,17.597885774999952,0.0,0.0,719-812,[0.93042437 0.06957563]
2,"{'ltable_description': -5.514787142102646e-34, 'ltable_name': 1.0888441348604125e-32, 'ltable_price': -2.1854646184431235e-33, 'rtable_description': 3.153041973056871e-33, 'rtable_name': -5.3914373187053636e-33, 'rtable_price': -3.644181773765775e-33}",landmark,15.627230901999951,0.0,0.0,550-664,[0.94717526 0.05282474]
3,"{'ltable_description': 3.899121962775475e-09, 'ltable_name': -4.523284850691952e-09, 'ltable_price': 8.344916650124107e-10, 'rtable_description': -1.5276854400946043e-09, 'rtable_name': -6.811211629929103e-09, 'rtable_price': 2.0686754781999335e-09}",landmark,20.22246666800004,0.0,1.0,942-949,[0.94765805 0.05234195]
4,"{'ltable_description': 2.6370738739548803e-09, 'ltable_name': -9.192179332482095e-09, 'ltable_price': 2.6570058755385794e-10, 'rtable_description': 2.2480693470841444e-09, 'rtable_name': 2.330335851012372e-09, 'rtable_price': 1.5540681115659338e-09}",landmark,19.97957372399992,0.0,0.0,643-636,[0.92006631 0.07993369]
5,"{'ltable_description': -3.7182694008528453e-32, 'ltable_name': 5.215199050774918e-32, 'ltable_price': 2.3290149354436128e-32, 'rtable_description': -1.4992647601024305e-32, 'rtable_name': 2.680777915883612e-32, 'rtable_price': 4.4275048798096924e-33}",landmark,20.25502850099997,0.0,0.0,495-578,[0.95067511 0.04932489]
6,"{'ltable_description': 8.683761601455024e-09, 'ltable_name': -4.886245342979734e-09, 'ltable_price': -1.1035679950165856e-09, 'rtable_description': -3.93360853668813e-09, 'rtable_name': 1.15135276840625e-09, 'rtable_price': 1.5393766315449651e-09}",landmark,16.348169061999897,0.0,0.0,994-336,[0.94090765 0.05909235]
7,"{'ltable_description': 3.0210731708274007e-09, 'ltable_name': -3.3615836599865997e-09, 'ltable_price': 2.1114471393344024e-09, 'rtable_description': 1.0263048760731276e-09, 'rtable_name': 7.677467985526895e-10, 'rtable_price': -1.9030786494352155e-09}",landmark,14.332925853999996,0.0,0.0,808-127,[0.9413062 0.0586938]
8,"{'ltable_description': 9.229136236675435e-10, 'ltable_name': 2.0919459412666705e-09, 'ltable_price': -1.1862911813218581e-09, 'rtable_description': 5.628628607834872e-10, 'rtable_name': -7.972845099900915e-11, 'rtable_price': -1.970207109558622e-09}",landmark,19.90163038599985,0.0,0.0,987-980,[0.9527139 0.0472861]
9,"{'ltable_description': -5.38394357282068e-10, 'ltable_name': 5.313239337302547e-09, 'ltable_price': -3.2958451440923394e-09, 'rtable_description': 3.0608152814412405e-09, 'rtable_name': -4.124777572839901e-09, 'rtable_price': 2.4271643319957326e-10}",landmark,15.684605725999972,0.0,0.0,332-237,[0.94907083 0.05092917]
