,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,match_score,label
0,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"{'ltable_Beer_Name', 'ltable_Style', 'ltable_ABV', 'ltable_Brew_Factory_Name'}",0.6041099429130554,
15,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,,0.42736491560935974,
1,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name',)",0.4273649156093597,
2,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name',)",0.4273649156093597,
3,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Style',)",0.6539944410324097,
4,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_ABV',)",0.4273649156093597,
5,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')",0.4273649156093597,
6,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style')",0.6539944410324097,
7,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_ABV')",0.4273649156093597,
8,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style')",0.6539944410324097,
9,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_ABV')",0.4273649156093597,
10,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Style', 'ltable_ABV')",0.6539944410324097,
11,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')",0.6539944410324097,
12,Real McCoy Amber Ale,Mammoth Brewing Company,American Amber / Red Ale,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')",0.4273649156093597,
13,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Beer_Name', 'ltable_Style', 'ltable_ABV')",0.6539944410324097,
14,Real McCoy Amber Ale,Mammoth Brewing Company,American,4.50 %,Mammoth Real McCoy Amber Ale,Mammoth Brewing Company,Altbier,4.50 %,"('ltable_Brew_Factory_Name', 'ltable_Style', 'ltable_ABV')",0.6539944410324097,
